user_id,followers,following,tweet_count,listed_count,verified
193519149,765,20,686,0,False
1266466792446312450,2575,4843,82378,6,False
2471178577,1271,1311,50511,28,False
830886553123700736,33330,12952,189670,137,False
191074760,1701,2860,237554,18,False
2463294662,1110,507,13647,5,False
1319747690683576321,210,547,26597,0,False
1535321090,59,89,8481,1,False
19188132,1738,2374,57689,8,False
42208548,5726,5025,44136,51,False
1133396456658866177,21606,526,88435,41,False
1350926660070240259,418,2904,49714,12,False
1083324863841030144,627,1670,45294,0,False
1250395016,283,243,60546,1,False
435114527,746,1277,9617,9,False
889291121146421250,35838,28125,106182,32,False
893675563142889475,110,286,11394,0,False
2381025126,22,178,13131,0,False
1256347548299726848,341,827,29574,0,False
1069864771053207552,62,86,19347,0,False
171360661,83,292,8992,1,False
1204424206428987393,936,817,15048,5,False
994354582846394371,2364,2534,49818,9,False
3028770754,4,31,15,0,False
4038510874,2330,24,76720,1,False
729856974918127616,35,331,3473,2,False
2855931123,255,431,18818,2,False
1115412839827685377,29,97,2387,0,False
175170717,3411,2865,49996,91,False
261796022,81,455,4300,1,False
405082372,25640,293,33381,132,False
1063285202,47,291,581,0,False
298256293,252,412,18419,7,False
61245402,14,236,1669,0,False
3948106720,1105,4946,90957,2,False
2584148397,186,832,10063,1,False
328621320,68,3000,11766,3,False
565896660,164,137,20993,2,False
1467841745992011783,3,49,203,0,False
1915914546,536,317,15671,2,False
1088096065558102017,2126,1089,243953,4,False
730830128457076736,220,93,263510,0,False
4579289904,357,299,8638,5,False
852262948416274432,525,650,55521,4,False
1450841862361731076,51,93,682,0,False
1453042479150817290,2,87,44,0,False
1469847059620675585,22,147,666,0,False
2882530937,1457,4979,89202,12,False
17122083,3157,4989,104445,17,False
979970834856136705,284,430,92452,1,False
1191084746941575170,27,494,2594,0,False
981160010704044032,51,409,17387,7,False
1512740646,17,449,1112,1,False
953148558,161,286,4267,0,False
781092801500938240,584,1232,11365,1,False
18102700,195,500,13259,9,False
888195707345276930,216,1626,71360,4,False
2997894596,271,194,7485,2,False
1265666079617175554,22,78,1598,0,False
1435068076190355458,91,181,4272,0,False
1337517485751463938,87,72,37666,0,False
3298241421,274,435,3437,2,False
1935533382,557,978,52465,3,False
2330646694,43,447,3507,0,False
811414973985550336,88309,21722,47203,464,True
1245080577189036032,64,203,1069,0,False
3285194957,291,120,13212,2,False
3189450433,414,1296,47187,2,False
1938718518,148,298,51098,4,False
1047517976478580737,144,835,7415,1,False
1095425102848634880,38,104,7348,0,False
1366519107324022787,345,676,14544,0,False
1091573839757217792,78,131,3158,0,False
3161410568,77,193,486,0,False
1030046080539537408,67,54,4020,0,False
1325418804235673601,281,63,122273,1,False
838902662263357441,2020,5001,112199,8,False
1085268809500581890,392,1307,2261,0,False
1193263189024104448,49,170,4254,0,False
1038294251237453827,1597,3230,33078,8,False
3064264263,103,229,29926,0,False
78157579,197,1393,26255,1,False
1470072330042941447,5,73,24,0,False
56001230,497,3995,7512,6,False
2834934679,299,383,9279,3,False
1125501884184367107,2444,2740,23806,12,False
2581759429,270,228,12083,0,False
938748717364076544,353,2171,25164,1,False
28747260,236,330,16315,9,False
603662056,350,302,77784,5,False
1188220496023736320,7,167,3372,0,False
47096359,7366,8055,575615,337,False
1379769786247258112,6,139,246,0,False
986448422,393,321,23845,4,False
245206703,817,630,50279,18,False
1470148405137592323,0,102,11,0,False
1218466136599085056,107,198,15554,2,False
765883014,1242,1256,150069,208,False
1379902365961179136,73,136,8762,0,False
906760159032213504,95,4997,37535,0,False
1953322915,1716,3438,140411,27,False
2902115490,81,2839,24557,2,False
1440784603,1919,5001,385360,165,False
987820603,16907,16535,243724,93,False
247012981,649,1131,398230,7,False
1853218507,168,305,120507,4,False
1322364451945807872,3,261,522,0,False
1656037598,453,550,20270,2,False
1831255122,4241,3951,223354,22,False
4150044789,191,322,13340,0,False
3225076710,911,3761,62315,18,False
2916040513,582,300,17837,6,False
1721515320,143,630,108216,1,False
98027775,1322,768,279355,50,False
1332082157817356288,11,24,319,0,False
36779795,191,463,3800,3,False
258788589,2597,5001,114253,326,False
2329385984,309,835,74385,12,False
1459686967,48,398,1072,1,False
3881098642,4439,4839,215061,8,False
1128400932255830016,34,308,1184,0,False
155034790,1987,2249,19052,11,False
16589251,1439,1420,36124,34,False
913185284224937985,1513,3085,40706,1,False
754814033996361728,150,441,52337,1,False
211289122,975,1850,120813,18,False
144151146,723,591,115428,35,False
2797318460,101,459,3841,1,False
582388870,374,259,43773,8,False
1071390849097883648,84,183,10986,2,False
18989239,8239,9004,199774,9,False
3280632205,1316,3835,43714,1,False
1507279322,6400,7016,100345,18,False
1267294274736893953,7682,7911,10815,2,False
1257513717572554754,34,32,4736,1,False
901684285416939521,493,1299,6460,0,False
825568241095426048,120,1683,8705,2,False
24763380,624,2687,8633,50,False
1388870934073856001,2221,2799,21287,1,False
1294425596961775617,87,416,2237,3,False
1049079038155714560,58,372,6331,0,False
1070136957626445832,67,444,12050,0,False
1470138343228854275,15,168,3,0,False
3409231791,20193,6,60194,37,False
2720905178,123,191,41221,2,False
84183328,1860,3106,228900,285,False
1206615377033207809,1431,2511,132166,1,False
3383471435,251,436,19382,0,False
133492265,5824,5965,189461,51,False
147167693,1401,3037,33658,9,False
228461544,1220,912,77120,9,False
95923411,512,2026,48404,3,False
1404524278419230724,22,64,1564,0,False
714781104,335,973,11233,7,False
829699993,50,110,6057,0,False
40512010,158,700,1132,1,False
18593435,1587,2212,263456,66,False
1328905730477395969,113,37,17063,1,False
25429572,511,478,41746,8,False
610516480,200,419,4821,0,False
928165852918185984,7982,8780,90908,9,False
25904260,16756,1078,1447,204,True
14522241,3592,4493,144827,54,False
298923064,285,1502,35521,2,False
2889228620,149,344,35969,1,False
119072336,272,791,93677,13,False
2476079774,15,129,554,0,False
25587596,1297,2486,65065,6,False
1042310000272498689,36,117,17029,0,False
162536267,756,1251,8698,19,False
1470119030061252618,0,1,5,0,False
1283251446516011010,560,307,3678,2,False
1391803091905826819,7,404,406,0,False
829901016,1181,899,7263,8,False
1205663858360238082,3839,3846,9448,0,False
626015770,223,357,2452,5,False
1310594389719363584,19,59,4375,0,False
1233117907359539200,911,1119,30450,3,False
4869001311,320,486,8819,1,False
90519221,6440,3594,273536,37,False
522719276,923,822,38432,7,False
1267596780004356097,638,779,147934,0,False
2223637186,344,446,39533,0,False
235073391,2024,2017,411418,222,False
44654714,433,624,11271,8,False
24775446,1109,1434,25683,2,False
2427663853,2317,1553,13113,35,False
18494029,731,2188,105525,34,False
1195159050071072768,4509,4624,116125,6,False
1407328152007888901,7,174,564,0,False
897202433247428608,4621,4303,108627,3,False
786070383036342272,264,632,4059,1,False
2835862890,210,459,1250,1,False
1349824278,72,1100,15945,0,False
1207794879780315138,106,666,5836,0,False
25868285,233,822,24546,34,False
552333316,149,113,3330,7,False
722275304396357632,49,104,5717,0,False
1726901802,111,358,9330,6,False
45641806,237,958,5148,2,False
3435820149,77,477,19912,1,False
892047526840471553,3876,3517,178131,10,False
1159309877648535552,413,477,89022,1,False
551088172,578,603,6413,1,False
384958264,675,1074,16113,2,False
564052050,1215,4842,84227,223,False
2476938270,584,710,282350,7,False
1255581020428083201,10,187,6478,0,False
12331442,349,406,29164,37,False
999296389283708928,221,944,1589,0,False
319638085,526,445,99806,1,False
760511207354822657,2902,4986,81527,5,False
1243217399467233283,1489,2715,252468,3,False
123936409,223,409,21845,16,False
826217720802848768,154,72,19575,0,False
734980571126861826,132,2440,19713,0,False
23499008,1564,1666,34682,22,False
296099055,172,1001,26403,2,False
1104066217097207808,75,524,2602,2,False
798006394246967296,1069,996,76648,11,False
1456826194809270272,5,25,1514,0,False
1066969355752103936,102,128,1599,0,False
1457118940035944520,19,75,1405,0,False
4013951578,100,646,18103,2,False
4804301714,108,598,11639,1,False
2519479914,792,902,6897,6,False
908913499,547,507,130561,20,False
3909522748,144,1022,1555,0,False
2247524856,1273,3899,55965,16,False
1473730992,153,802,12493,17,False
748816252655640576,258,736,17405,7,False
1168399022341513221,59,208,14304,0,False
488029591,141,390,1514,0,False
419018932,628,2844,9207,5,False
22016397,1318,1395,31058,30,False
231943208,385,426,19298,2,False
870372170349895681,11348,11574,60613,10,False
718556490,1541,4002,39851,39,False
834512421771436032,514,963,29624,12,False
3226264747,23,247,1023,0,False
3226603833,214,159,8544,38,False
1024013033180413957,28,230,5024,0,False
24343314,338,288,46871,1,False
1186846388056969217,40778,3001,13880,220,False
1107992014048632832,14,115,7072,0,False
242771669,1017,5001,40769,1,False
290584996,18,222,2154,0,False
1260987277456654337,41,357,2656,0,False
389918989,1459,2164,97541,254,False
822625258452713472,17,183,7482,0,False
1180255859127050246,96,394,12090,0,False
1337828506290425856,466,996,2151,0,False
627479326,393,239,29874,1,False
1213581507802984449,78,544,5244,3,False
785386184461717504,602,756,212636,31,False
153430121,370,172,178471,0,False
1421415419626213376,2159,4999,16041,0,False
805606536802402304,663,1059,116366,13,False
105682925,202,238,22763,7,False
2561515838,36,280,1358,0,False
1369968528745455617,121,242,7479,1,False
3003935002,354,1083,115230,3,False
2357656989,905,739,137911,86,False
1327281645343412226,598,577,24680,2,False
2569113734,46,174,37180,0,False
918685564995436544,7,143,39,0,False
552283718,193,732,13207,3,False
2532442422,73,273,31531,0,False
285804621,1903,1900,16857,182,False
2674469071,22,44,2804,0,False
1116433682234060803,306,2265,5173,1,False
895447454832873474,109,773,7164,1,False
995735598769033216,141,237,88556,7,False
884436106724376580,1050,2436,65544,5,False
779423841089183744,1661,2204,273799,3,False
33995295,5307,4376,5017,245,False
278642216,10766,1021,213735,275,True
969981643,768,96,86478,18,False
881930104548593664,60,196,3036,1,False
1412806690421055492,68,242,1096,0,False
1129496285415919616,560,654,160932,8,False
243898214,504,1920,17633,6,False
3095721323,38,260,5036,0,False
832271982024601600,3646,3858,273322,4,False
711573956,475,1038,5361,10,False
817462008295673856,1627,1033,235955,29,False
785871560,619,936,7913,1,False
962935892171280384,189,1868,241,2,False
2293756165,588,1019,26886,4,False
2533854078,275,344,12809,0,False
708800580995522560,6736,7273,484138,14,False
1187883669349781504,1916,2576,45866,2,False
959590443313979392,1666,2458,21821,4,False
1532610942,230,247,6208,6,False
1325125985491095559,1934,4658,20999,3,False
873719563833274368,48,433,2766,0,False
2812369343,1119,1282,91865,2,False
778693214962274305,7422,7879,217701,9,False
1469818127181565952,2,44,163,0,False
197083555,80,392,549,0,False
1225144211936120832,1532,3068,65433,4,False
1326291665695465473,1185,1256,19354,4,False
757893455452467200,413,411,4885,1,False
2199683241,103,217,15756,0,False
27633835,1682,1591,8834,50,False
30463868,2,3,3839,0,False
2390897713,19,173,7360,5,False
1070430244191027200,24,62,27959,0,False
28833426,532,1249,31749,41,False
1469642858655322113,6,83,71,0,False
1672209480,213,203,7837,1,False
1275522893959639040,586,2194,14401,2,False
121877969,2405,2507,283305,11,False
1354566211326144516,698,512,1062,7,False
374771078,55,133,12427,2,False
2432830728,11264,11237,55985,10,False
21901715,122463,1109,236744,1340,True
1391560662267088896,445,960,4292,1,False
1052129579211653122,43,789,3460,0,False
1112380049280385025,1245,4999,123906,1,False
1318987700045840392,142,578,8634,3,False
2730796742,986,2382,41104,1,False
759461046478266368,1494,1615,17809,5,False
1428753034839052299,5,160,191,0,False
910967253151207424,317,249,29680,1,False
1184915344923607040,31,391,1494,0,False
1026468079209992192,76,163,17411,0,False
3003664458,25,120,3345,0,False
4345886477,1771,783,6951,20,False
195292756,444,863,33086,1,False
1318688781650767872,31,109,4274,0,False
1397699414899105792,1718,2129,27230,1,False
759685764,122,856,570,0,False
1008910456587612161,56,267,988,1,False
2171498077,111,238,1775,0,False
304710582,613,589,114537,2,False
22285814,75,313,5685,6,False
1072514443735678976,13,448,743,0,False
1282054851036360704,47,272,10838,1,False
1409228400,2682,3176,45284,2,False
1140453255107043328,83,66,550,0,False
1366866682703151104,134,442,4470,1,False
1346300436958085121,427,468,19739,1,False
2708081856,628,2846,153917,8,False
1347632197,272,277,39735,5,False
1459700505400295427,2,222,387,0,False
39606118,4112,4509,218370,111,False
3248076530,1344,1820,213839,5,False
1441161754726187008,2369,2961,15903,0,False
1108916082881056769,1438,4996,43746,5,False
1220232530495803393,4109,4272,54764,5,False
824352001127567366,919,712,313428,6,False
739804435,556,414,27273,2,False
119255497,83,236,2898,0,False
1569393812,729,2122,135686,138,False
1029834622543323139,286,945,4833,2,False
978387316157788161,85,4884,67972,18,False
2514000176,47,160,885,0,False
90753057,275,1551,24819,0,False
1260233191065104386,1,28,1222,0,False
1354548632641363976,51,498,5468,0,False
4851326076,2114,4994,79721,1,False
975394308009353216,296,735,23534,0,False
26096634,118,482,36,0,False
1221588866022432776,132,459,7692,1,False
555431921,671,461,106099,2,False
95316222,1611,223,75393,18,False
1450347992775467011,156,608,4087,0,False
784164024371904513,31,152,7244,0,False
723646202,243,4733,122775,0,False
961985077369450498,52,169,8606,0,False
493763878,328,380,14914,2,False
17053998,138,1079,7817,1,False
1041075622846423040,23,117,3097,1,False
424413504,217,249,8118,0,False
17181352,59,339,32768,3,False
4534138094,3752,3495,297442,10,False
1014398299,151,1324,3955,2,False
941990624672321537,41,169,1130,0,False
189323770,575,939,3937,2,False
351334446,905,3787,156811,44,False
514718550,3973,3940,207040,53,False
859241663545225217,567,954,27958,5,False
4761451753,168,780,41274,5,False
389423805,3031,4073,94455,81,False
1417929743308046341,2519,3739,26074,0,False
1412161455965687824,0,4,4,0,False
37148642,2120,4452,164029,109,False
1061772164884520961,1976,332,265171,3,False
22286972,1708,2582,13823,7,False
1246149181120618497,234,525,51850,3,False
1302719029778448385,428,494,37654,5,False
148604896,412,762,65602,6,False
1461391955800342534,5,16,33,0,False
1462214318540296193,0,27,69,0,False
271612837,531,471,65236,0,False
2982029017,11189,11583,98137,528,False
38618539,226,980,2345,6,False
1194967326229069825,338,370,21029,1,False
1882510273,169,587,35780,2,False
72532383,4353,4991,534959,213,False
701452046441050112,37,472,12545,3,False
1362172682,1613,2125,44229,6,False
1182282500950970369,703,2918,5766,4,False
867110198120517632,27,250,1436,0,False
1112716352,286,236,4467,4,False
3842057892,32,357,3766,1,False
960089468,153,1225,25339,4,False
15740863,985,846,85828,27,False
630687631,124,394,605,3,False
4898775947,124,302,18259,0,False
259892673,1654,2114,83499,5,False
1141444578408652805,1303,4847,20296,4,False
1205270476827824128,474,550,47842,2,False
1062128766,481,268,151892,32,False
795107478157586432,192,119,139290,6,False
732589374211264514,213,361,16702,3,False
86720236,58,2,26168,2,False
1706626441,527,476,6869,1,False
236045172,101,705,18143,4,False
3094658341,122,92,3814,0,False
2301905743,34,58,3661,0,False
2596323860,853,5002,96775,2,False
36463172,158,328,3135,1,False
3431966686,82,375,1851,0,False
950263719568711680,46,212,4136,0,False
50950735,27,231,23206,0,False
3233997277,118,276,2976,0,False
1400248844,40,37,6939,0,False
91828343,564,333,7443,9,False
1196082821065924608,23,150,12457,1,False
35925684,246,1184,32579,4,False
1189878060234883072,860,1770,35539,0,False
71738968,17,135,1064,0,False
1259245328882110465,5581,6098,24080,2,False
1069684614514556930,444,284,37245,5,False
1165318437184425984,76,875,65289,3,False
983448844041060352,461,175,19141,2,False
3127833669,1111,4805,17221,16,False
239883034,61,220,36885,5,False
1252257287844122624,95,115,2121,3,False
2492834234,202,2203,16235,2,False
1059580074155012097,1371,1539,68607,4,False
276766770,518,951,10234,18,False
4665506956,39,103,4716,0,False
102539084,85,363,4841,1,False
1139639837651173376,114,234,17192,3,False
834600333162713088,3865,4225,138180,2,False
586822406,71,184,10550,0,False
402965564,3831,4171,86876,20,False
220096211,253,190,97006,6,False
1262985938658930688,238,1415,37189,0,False
722203488814559232,88,474,47792,3,False
1877687689,2212,1494,121273,14,False
1276590634795708418,3311,3931,95527,2,False
771409654303764480,16,125,19312,0,False
32602726,115,162,29378,0,False
1166751383271464960,162,307,7979,2,False
106070273,1767,2262,27383,1,False
952122043,1388,1759,50915,18,False
3064689597,633,3377,72486,26,False
848324624,4562,3905,421192,51,False
4128532812,45,187,6077,1,False
710882693,2547,5004,545990,4,False
1085665955647238144,1395,1676,38551,1,False
3008029160,829,2517,202766,2,False
1077472751344967680,365,4974,81527,3,False
1192949883516248064,549,1386,34820,5,False
837754915103592448,477,442,2434,9,False
1332787835561078784,208,1336,16145,0,False
1390725017860657156,64,285,1701,0,False
1418620535798435842,106,215,5361,1,False
594008650,399,345,23564,0,False
1258533623768199168,3034,1878,4125,21,False
4478578698,56,705,26612,2,False
621355323,358,865,160883,1,False
4629216673,328,652,6255,1,False
773691066,24,389,898,1,False
898599408069091328,992,2461,106203,0,False
1287168930864275456,500,1466,19387,0,False
776959799871303681,4957,810,432666,4,False
1407244384672813058,176,200,6968,4,False
460457911,321,263,28603,55,False
273535871,57,204,1319,2,False
1010765710316974080,181,773,23239,2,False
3797477315,721,2956,70000,57,False
1205951018288242688,79,154,8527,0,False
1359668171486150658,87,855,13407,0,False
1291531291066798083,768,1748,54454,3,False
584362631,1329,3107,23415,0,False
54041421,166,909,33263,1,False
1345884976852598784,79,179,6035,0,False
403787518,153,307,3066,2,False
1173319256769028097,210,465,54797,5,False
1042414484,1607,2228,129720,2,False
70873448,872,1436,4608,18,False
378745603,2376,2608,13566,34,False
3486659474,180,542,48029,1,False
34228009,1178,2207,33957,229,False
896800580982759424,14,1178,916,1,False
3845051536,470,4262,114141,7,False
224679962,312,445,48457,3,False
736590229839060992,3045,3306,35448,3,False
2197085022,34,94,1956,0,False
1241006098007625731,10148,10143,76641,10,False
3231513873,288,307,16401,0,False
1692109363,2046,692,76062,52,False
314567068,628,1551,8812,19,False
1465262142924279812,187,841,4274,0,False
1123044088205340672,79,127,18832,0,False
770852108,23400,23044,54658,150,False
1593726798,65,1036,51899,1,False
1445515137255837698,22,41,2840,0,False
33927725,3515,4619,98373,182,False
24887381,738,1895,32694,4,False
16161488,154,533,79627,6,False
1190017363711803401,5,40,3459,0,False
2878476127,205,201,11846,1,False
1162694995176034305,94,1079,26347,1,False
1232206037089947648,162,468,4101,2,False
1242542678,739,566,108334,24,False
38769481,1299,2838,71507,4,False
12714752,16185,16564,107843,16,False
976820963437367301,6681,6948,64180,1,False
608473048,1650,855,24221,9,False
3284871186,127,291,24366,0,False
3298187584,2088,2958,32713,2,False
1222973688536059904,3,66,654,0,False
1421846103792652299,9582,10230,6614,5,False
447181405,136,278,10625,0,False
2902077177,456,961,74525,2,False
2350479451,3761,1871,32299,9,False
826301474,65,553,2540,1,False
88783875,1480,589,219987,33,False
65278238,320,492,1108,1,False
2544219759,4192,5002,76734,13,False
2612289973,2760,1641,108670,49,False
2305518056,473,208,129089,16,False
21905129,3981,4992,125692,103,False
220162907,1499,3719,110367,7,False
1348408265512607744,131,1082,22315,1,False
884904589832716289,370,2641,38891,2,False
1394007351095668737,682,1034,532,0,False
1274499149996703744,1650,1562,64998,1,False
1210964234655240192,8779,4210,102200,22,False
1429921581237772294,62,290,256,0,False
717528387259072513,394,2625,83362,18,False
2334980822,167,329,11408,135,False
1137384213173481473,21,335,1978,0,False
1303442820582248448,30,192,1017,0,False
35312484,961,527,3826,16,False
118793578,18,191,5036,0,False
930226031276982273,1868,3186,352722,3,False
3033102157,51,58,7797,0,False
1258317210,227,530,70022,1,False
988525380658180097,5034,488,50245,33,False
123731568,92,145,65373,6,False
1946461248,708,269,20843,6,False
2362015075,48,140,18056,4,False
825369161668759552,5186,5075,147409,3,False
36319991,333,561,16358,0,False
57233713,157,189,146287,1,False
1168299788481097728,35,380,4093,0,False
29131825,846,2270,65149,1,False
1640966760,307,289,69044,3,False
906412351,10394,11054,94361,31,False
15210328,6611,7239,296759,156,False
1203953154544537600,125,491,2270,2,False
866900521,610,352,34530,6,False
2161944067,1706,1788,37617,6,False
1011694385443065856,41,42,1082,0,False
117645904,209,527,3319,4,False
1657795592,800,471,123023,31,False
713937531553714180,53,920,7690,0,False
76010025,208,428,108234,2,False
707682529,66,800,10465,1,False
19928397,228,470,7120,20,False
738962621362118656,6252,6737,189633,126,False
720314358278950912,2146,3174,28588,2,False
733141650009030657,86,153,5874,0,False
4448655494,1087,373,32841,6,False
1367486041364512769,1201,3572,6626,0,False
3029117289,82,212,18634,3,False
1469335882700402699,1,9,5,0,False
1090298697253117952,59,615,16172,0,False
94874235,695,927,74430,10,False
28333964,453,1443,55352,23,False
1339315641371811853,47,549,16367,0,False
14944543,12433,13645,496054,4,False
1172741889637773312,235,608,4407,0,False
407461202,902,445,14970,3,False
1371822235082752000,122,1754,51709,2,False
544698376,784,1438,184791,48,False
1277451251039350784,156,411,14593,1,False
226273941,7623,4671,7149,57,False
707312843264102400,87,466,2148,1,False
834206934588755970,47,330,3601,0,False
17885573,1422,517,47433,30,False
923483796,901,1431,69805,5,False
215217309,400,2085,92079,4,False
36752720,246,525,9733,2,False
903074511255457792,10,167,8548,0,False
59642573,602,60,154860,56,False
726658797201068032,185,154,4748,5,False
762106754,180,830,27386,15,False
1016439738,827,534,19693,13,False
343531550,2620,3217,47802,14,False
1231806676950405121,241,366,28566,2,False
3239792823,396,146,9229,2,False
2767396175,1256,1849,284310,39,False
251382525,353,372,242248,1,False
1447877662635171841,8,119,81,0,False
882687654487371776,86,712,11428,1,False
1691764758,3506,3604,13241,20,False
823383476695023620,528,19,219214,0,False
197628104,608,500,13869,8,False
888100458,48,207,2447,0,False
2802698166,3109,5002,206897,7,False
1041170170385821696,373,709,31271,2,False
1261337202589487104,11,294,2536,0,False
250290797,365,2284,1433,3,False
2324396797,846,159,14358,8,False
824471597670993920,3267,4999,99719,20,False
412570693,353,311,37569,5,False
736981081749000192,51,97,2099,0,False
100599745,853,2314,16563,12,False
1924302038,4901,4990,471283,11,False
94726857,421,1223,103887,1,False
3234356808,58,399,10508,0,False
743972175741259776,126,422,26729,1,False
4380308484,99,71,46550,1,False
2785431615,73,212,19635,2,False
1069663828651229189,46,182,24098,1,False
1363509955,24,148,12780,0,False
47271647,362,557,93672,1,False
1252694791529172992,24,200,268,1,False
34417665,2446,4985,314569,359,False
2898615689,163,1876,12385,5,False
1251418707022110722,848,729,48338,37,False
34284490,771,762,14851,33,False
899520604558172161,876,537,74849,1,False
2924805584,101,216,52174,0,False
1369759406687203328,5,27,80,0,False
927279970052866048,19,896,219,0,False
823979177900736512,9034,9938,38025,3,False
1185333654710566912,6,161,77,0,False
1380574383522086915,150,249,9691,1,False
37799339,484,1910,29505,11,False
1214738012673736705,600,1820,480555,3,False
787194485209862144,675,721,78105,4,False
1337190561892089856,100,2004,5773,1,False
3192402701,530,2445,308866,42,False
1584675930,102,458,80329,2,False
819810972466458624,290,351,8872,1,False
757751905808375808,14,146,7155,0,False
894025323557392384,38,62,29541,0,False
2955137611,42,808,8606,0,False
2532440810,380,495,19307,0,False
1467540555143995405,35,48,1302,0,False
1084571309521203200,8,471,16017,0,False
1230665273771872257,25,24,7742,6,False
4505636293,18,53,721,0,False
885326729778253824,103,838,120769,1,False
562633410,1248,2576,32936,31,False
803281061216186368,10,105,177,0,False
1376379514914230282,17,74,8303,1,False
819857816827461633,291,1445,27726,1,False
541437678,108,309,15564,0,False
953068053872431105,1705,4567,43859,1,False
16745288,14648,15749,152688,19,False
1281394753716678656,306,961,17994,0,False
1086042843037093888,12,48,3316,0,False
767309395789307904,144,880,7581,4,False
2298793848,6,111,482,0,False
2422357538,410,977,31966,1,False
798964170054057984,4138,5000,308615,11,False
280068407,775,1665,5541,5,False
1304472479302328322,5601,5626,14411,6,False
1727929291,779,803,88388,9,False
276634107,28,452,612,0,False
1131987811547176961,160,597,1275,1,False
1109151770742149120,48,917,3515,0,False
739586880560320513,40,162,7126,0,False
1399367996813058050,32,130,7683,0,False
1067634344049557504,91,727,62113,1,False
872782380267917313,1464,3323,18459,2,False
928713397402730498,747,916,20439,1,False
882462931472048134,551,87,55949,14,False
27701950,74,300,7852,4,False
1300541167935787008,100,524,4989,0,False
15021056,1041,5000,118960,99,False
2847084285,175,1601,3640,0,False
378789831,99,953,4907,0,False
242893061,672,2067,73155,24,False
1350844330248908801,717,606,50696,8,False
2545545694,6598,6944,289751,32,False
218667631,103,389,9644,0,False
830878078373134337,771,1216,152973,0,False
1206774313170481152,1139,1277,30519,3,False
489992319,62,115,1748,0,False
3427001663,152,242,63462,8,False
4184024654,28,135,335,1,False
1723229618,43,102,1581,20,False
1161962540919709697,158,291,28591,0,False
1573943426,11003,10614,45375,17,False
2454975240,139,1191,11669,0,False
1268076043,625,528,16929,2,False
3252531273,266,1580,15225,0,False
929967469434953728,29,100,82,0,False
2963358137,5598,2887,12024,25,False
1007409354218377223,1973,1901,158849,11,False
552075200,395,144,4248,9,False
2993549745,328,319,7542,4,False
3186321563,477,4996,17483,0,False
1345915648690552834,99,1198,1653,4,False
709556139252277248,287,2993,174199,8,False
870744908,187,311,11872,4,False
15691729,842,2401,221234,38,False
3994176989,120,439,3049,0,False
1705142948,6,82,123,0,False
1112755544547299328,246,702,35017,8,False
3406864212,704,1465,34802,11,False
1115788408033435653,21,395,1998,0,False
2910132502,2616,244,26393,10,False
1244051039122329611,64,339,5330,0,False
33983377,3557,5001,343852,162,False
1282787911562416129,98,345,13621,2,False
1135705476056911872,103,1333,6098,0,False
1192279474324176896,36,496,546,0,False
1124713431146356736,101,346,5332,0,False
1458769283723505673,137,347,32,0,False
1237235039638708231,38,564,864,0,False
1433292713122615303,12,42,315,0,False
1052707471,2178,2505,22402,1,False
1287507555351236608,60,353,483,0,False
1074771063899336705,2425,1268,179519,20,False
857267006374125568,193,2016,31223,3,False
729698192,8538,8863,132063,13,False
825424740244406273,6521,7147,93505,4,False
207114433,203,614,1346,5,False
2148870424,2208,2602,60505,10,False
122232677,369,636,75671,29,False
1352597875222573057,23,41,887,0,False
1132108144451162112,12,339,61538,0,False
880989287583326208,349,1699,30909,1,False
1914299827,1465,288,155555,23,False
129392637,3253,4974,50959,45,False
14667826,4212,3077,45849,58,False
36175755,798,1667,19197,5,False
155725697,858,1953,56827,4,False
1437335738375311365,214,141,3507,2,False
1256802540122804225,3867,3981,47157,11,False
2969028476,174,772,9485,1,False
478125298,45,780,2541,0,False
32137436,25,23,8886,0,False
390405390,132,192,163057,20,False
4874819596,103,509,153367,2,False
823368651109609476,25,274,11039,0,False
2192982606,402,508,21812,0,False
633964945,5046,5413,24356,18,False
734395026613080064,513,2178,33910,3,False
260642484,4525,5000,242861,54,False
24514973,1024,1694,16889,1,False
1004393932153815041,30,100,8742,1,False
725826456396255232,16,240,22410,0,False
1323799718569381888,1,45,81,0,False
1460343477158428674,3,21,423,0,False
1067126788558675969,182,591,27824,0,False
1394772168391733251,10,60,1124,0,False
137471240,1316,2061,46013,10,False
2241601212,892,1315,13160,50,False
324538700,168,577,7601,2,False
3378917231,232,241,2408,0,False
1228565293187747840,47,465,6718,13,False
1079948412362113024,16,423,1528,0,False
1338285846189854720,0,11,280,0,False
1307101446094102529,129,702,12751,2,False
361408420,284,199,4627,0,False
90776175,4271,4992,144378,82,False
1430986033919840262,11,34,19,1,False
2288686496,16,308,8308,0,False
884921007550509056,149,592,6453,8,False
1266431815298007042,414,521,46405,0,False
1066338292726149120,36,318,97010,3,False
30452943,119,60,1170,6,False
866745686104178688,203,349,56159,1,False
2452383210,555,609,126618,20,False
819770521453592576,57,314,5307,1,False
300587236,1402,4921,211555,30,False
2758616627,66,499,16277,1,False
3510318254,4655,5023,149881,2,False
805601500277960704,96,83,3319,1,False
1292264096717471754,26,104,6760,0,False
3188000726,150,823,21328,3,False
3130505218,7263,7291,30508,6,False
788498234612199424,5,146,487,0,False
1310324995,25,143,781,1,False
835728126,1176,5004,3467,9,False
799137152865079296,162,1373,88987,1,False
1033093257801203713,8,226,4497,0,False
2945171645,1976,4651,36613,4,False
162465593,570,986,6957,17,False
