tweet_id,referenced_tweet_id,type
1470076234235367430,1469777002190233604,retweeted
1470076218573787140,1469777002190233604,retweeted
1470076217663627265,1470076022074884105,retweeted
1470076214387879937,1469777002190233604,retweeted
1470076195425296385,1469777002190233604,retweeted
1470076130254209024,1469702834899795974,retweeted
1470076096884342785,1469815634573905925,retweeted
1470076087363325953,1469777002190233604,retweeted
1470076075464085504,1470075538391900167,retweeted
1470076069843812353,1469777002190233604,retweeted
1470076067968917508,1469777002190233604,retweeted
1470076038470193155,1469777002190233604,retweeted
1470076017645608970,1469777002190233604,retweeted
1470075972649054211,1469777002190233604,retweeted
1470075932778106888,1469777002190233604,retweeted
1470075923886133248,1470075538391900167,retweeted
1470075923722506241,1469777002190233604,retweeted
1470075902331691016,1470066351649837056,retweeted
1470075891350867972,1470075250213892108,retweeted
1470075880378707971,1469777002190233604,retweeted
1470075837407973386,1469777002190233604,retweeted
1470075836959178754,1469777002190233604,retweeted
1470075831938605058,1469754493730492423,retweeted
1470075788301111296,1469777002190233604,retweeted
1470075774682161156,1469815634573905925,retweeted
1470075751542177803,1469777002190233604,retweeted
1470075751076536321,1469777002190233604,retweeted
1470075725256474628,1469777002190233604,retweeted
1470075712396611589,1469777002190233604,retweeted
1470075695535587329,1469777002190233604,retweeted
1470075688631914499,1469878846073839621,retweeted
1470075688036319233,1469777002190233604,retweeted
1470075686522077189,1469777002190233604,retweeted
1470075647322173444,1470070477527793665,retweeted
1470075630851182593,1469777002190233604,retweeted
1470075628552654853,1469777002190233604,retweeted
1470075625625034753,1469777002190233604,retweeted
1470075621623713799,1469777002190233604,retweeted
1470075596709502978,1469777002190233604,retweeted
1470075538391900167,1469902368946933761,quoted
1470075525293121537,1470073529378951171,retweeted
1470075524596879366,1469611865802264577,retweeted
1470075514782167046,1469871408561868800,retweeted
1470075496629030916,1469777002190233604,retweeted
1470075476211376145,1469777002190233604,retweeted
1470075450982555656,1469777002190233604,retweeted
1470075449132949511,1468792016393879556,retweeted
1470075446121402375,1469777002190233604,retweeted
1470075432997470210,1469777002190233604,retweeted
1470075402504708101,1470066351649837056,retweeted
1470075340336898051,1469417376231866375,retweeted
1470075319386361862,1469777002190233604,retweeted
1470075319277084681,1469432406897831938,retweeted
1470075308090945537,1469777002190233604,retweeted
1470075295080361996,1469777002190233604,retweeted
1470075286544912386,1469777002190233604,retweeted
1470075271327928326,1469565453357903872,retweeted
1470075262670970880,1469777002190233604,retweeted
1470075250264068098,1468966619997097990,retweeted
1470075247709900805,1469777002190233604,retweeted
1470075225563971594,1469611865802264577,retweeted
1470075224854962179,1469754493730492423,retweeted
1470075210405756930,1469777002190233604,retweeted
1470075150150225924,1470072452457930753,retweeted
1470075132861370371,1470060332139823104,replied_to
1470075118860869637,1469777002190233604,retweeted
1470075075281907712,1470074135095111683,replied_to
1470075061868679168,1469878846073839621,retweeted
1470075060518285313,1469777002190233604,retweeted
1470075043711524878,1469777002190233604,retweeted
1470075023230738432,1469410191036887040,retweeted
1470075010970791938,1469777002190233604,retweeted
1470074986224308226,1469738110237958147,retweeted
1470074979882450956,1470074135095111683,replied_to
1470074956847489024,1469777002190233604,retweeted
1470074939998973956,1469777002190233604,retweeted
1470074869433835521,1469740608113627141,retweeted
1470074868875943944,1470070477527793665,retweeted
1470074856540626947,1469815634573905925,retweeted
1470074838475804673,1469031094842544141,retweeted
1470074837435510786,1469777002190233604,retweeted
1470074822071779330,1469777002190233604,retweeted
1470074802836840449,1469777002190233604,retweeted
1470074793739313154,1469754493730492423,retweeted
1470074792271400968,1468792016393879556,retweeted
1470074773598208000,1468756864884162563,retweeted
1470074764198924296,1469871408561868800,retweeted
1470074742447218700,1470019550829760517,retweeted
1470074739901227008,1469738110237958147,retweeted
1470074739351826436,1469777002190233604,retweeted
1470074725409898496,1469754493730492423,retweeted
1470074703372902404,1469718107438530572,retweeted
1470074689099902987,1469777002190233604,retweeted
1470074671257329673,1469777002190233604,retweeted
1470074642006261768,1469777002190233604,retweeted
1470074590021963782,1469777002190233604,retweeted
1470074545818247171,1469432406897831938,retweeted
1470074525802975234,1469777002190233604,retweeted
1470074518202953731,1469777002190233604,retweeted
1470074474120851465,1469738110237958147,retweeted
1470074469683060741,1469777002190233604,retweeted
1470074450611683328,1469777002190233604,retweeted
1470074440138428422,1469777002190233604,retweeted
1470074434425954310,1468792016393879556,retweeted
1470074430277791744,1469718107438530572,retweeted
1470074394391334916,1469777002190233604,retweeted
1470074393506238474,1469777002190233604,retweeted
1470074386438893568,1469777002190233604,retweeted
1470074363147964421,1467970864423579648,retweeted
1470074353559687170,1470072452457930753,retweeted
1470074290334801933,1469777002190233604,retweeted
1470074277617668103,1469715642748178433,retweeted
1470074268100747273,1468756864884162563,retweeted
1470074261666770944,1469733096043986955,retweeted
1470074234659610627,1469777002190233604,retweeted
1470074213490995213,1469777002190233604,retweeted
1470074168389603331,1469611865802264577,retweeted
1470074167114539014,1469754493730492423,retweeted
1470074165906579460,1469777002190233604,retweeted
1470074164279132167,1469734130455830529,retweeted
1470074139499188228,1469777002190233604,retweeted
1470074136114380804,1470051815442063361,retweeted
1470074135095111683,1470073519027466252,replied_to
1470074124282183681,1469777002190233604,retweeted
1470074053897723905,1469777002190233604,retweeted
1470074051485966345,1469815634573905925,retweeted
1470074050890317835,1470066351649837056,retweeted
1470074017809899535,1469738110237958147,retweeted
1470074001791795208,1469777002190233604,retweeted
1470074001447788553,1469611865802264577,retweeted
1470073980363190278,1469777002190233604,retweeted
1470073967729946630,1470070477527793665,retweeted
1470073948729712650,1470072452457930753,retweeted
1470073924750872576,1469777002190233604,retweeted
1470073919512227855,1469754493730492423,retweeted
1470073913933811727,1469871408561868800,retweeted
1470073913854078978,1469777002190233604,retweeted
1470073881763500037,1469754493730492423,retweeted
1470073866747723779,1469777002190233604,retweeted
1470073843997888516,1469777002190233604,retweeted
1470073843649855495,1469777002190233604,retweeted
1470073824863469576,1469777002190233604,retweeted
1470073811555037189,1469810258809872388,replied_to
1470073784845561856,1469718107438530572,retweeted
1470073768575971329,1469777002190233604,retweeted
1470073765119893513,1469734130455830529,retweeted
1470073737336827905,1469777002190233604,retweeted
1470073688913596417,1469777002190233604,retweeted
1470073675764404233,1469777002190233604,retweeted
1470073675353362435,1468792016393879556,retweeted
1470073649474326529,1469777002190233604,retweeted
1470073588967677952,1470070477527793665,retweeted
1470073582197919745,1469777002190233604,retweeted
1470073578431213573,1469777002190233604,retweeted
1470073560093937664,1469777002190233604,retweeted
1470073558936084485,1468792016393879556,retweeted
1470073553609535489,1469432406897831938,retweeted
1470073552237998080,1469777002190233604,retweeted
1470073534026289161,1469777002190233604,retweeted
1470073478502129664,1469738110237958147,retweeted
1470073472332156929,1469777002190233604,retweeted
1470073401570119687,1469777002190233604,retweeted
1470073389746466818,1469777002190233604,retweeted
1470073368733003781,1469777002190233604,retweeted
1470073330640334848,1470072452457930753,retweeted
1470073327612055553,1469957919592624134,replied_to
1470073281206173702,1469754493730492423,retweeted
1470073222242586627,1470051815442063361,retweeted
1470073219117846530,1469777002190233604,retweeted
1470073182639964162,1468756864884162563,retweeted
1470073156714913798,1468792016393879556,retweeted
1470073139522523137,1470059813182791683,retweeted
1470073132631293956,1469777002190233604,retweeted
1470073132434305032,1469611865802264577,retweeted
1470073101144711170,1469777002190233604,retweeted
1470073082995904514,1469777002190233604,retweeted
1470073069264044034,1468792016393879556,retweeted
1470073037491945476,1469724461192593416,replied_to
1470073027815632898,1469777002190233604,retweeted
1470073008131756036,1469738110237958147,retweeted
1470073001320361987,1469777002190233604,retweeted
1470072984538951688,1469738110237958147,retweeted
1470072973176422400,1469777002190233604,retweeted
1470072965760897024,1469777002190233604,retweeted
1470072961747099650,1469777002190233604,retweeted
1470072937252372484,1470035931004641285,retweeted
1470072931942211588,1469738110237958147,retweeted
1470072928574263297,1469738110237958147,retweeted
1470072902775197705,1469777002190233604,retweeted
1470072900212248582,1469432406897831938,retweeted
1470072890993356805,1469777002190233604,retweeted
1470072872160927749,1469777002190233604,retweeted
1470072854792310800,1468792016393879556,retweeted
1470072848429600769,1469738110237958147,retweeted
1470072836706508802,1469777002190233604,retweeted
1470072828548435969,1469777002190233604,retweeted
1470072823632728066,1469754493730492423,retweeted
1470072819165933577,1469777002190233604,retweeted
1470072807124000777,1468619800251404291,retweeted
1470072784424341504,1469777002190233604,retweeted
1470072757924868101,1469878846073839621,retweeted
1470072757790543875,1469012072188944389,retweeted
1470072747522990083,1469688814255890433,retweeted
1470072746218377218,1468792016393879556,retweeted
1470072733438562304,1470064188299091971,retweeted
1470072725859442699,1469777002190233604,retweeted
1470072719182024715,1469754493730492423,retweeted
1470072711313567746,1469777002190233604,retweeted
1470072694557200388,1469038307753353220,retweeted
1470072656561152005,1469777002190233604,retweeted
1470072630086672389,1469777002190233604,retweeted
1470072604564332548,1469438039101517827,retweeted
1470072597861875720,1469777002190233604,retweeted
1470072574260355073,1469777002190233604,retweeted
1470072565519552513,1469777002190233604,retweeted
1470072539519111191,1469777002190233604,retweeted
1470072518371336198,1469749331892719618,replied_to
1470072440361402369,1470070173818363905,replied_to
1470072353732403205,1464601680935333899,retweeted
1470072337340981258,1469754493730492423,retweeted
1470072332328869888,1469633479591796740,quoted
1470072328138625025,1469754493730492423,retweeted
1470072321666785288,1470035931004641285,retweeted
1470072313227927557,1470067369586434049,retweeted
1470072310078005250,1469611865802264577,retweeted
1470072306026401806,1469777002190233604,retweeted
1470072269422661641,1469777002190233604,retweeted
1470072269233864711,1470057811572842496,quoted
1470072262506295304,1469777002190233604,retweeted
1470072256399351813,1469633479591796740,replied_to
1470072253568229381,1469777002190233604,retweeted
1470072243006820357,1469777002190233604,retweeted
1470072229589241856,1469777002190233604,retweeted
1470072206981931014,1469724461192593416,quoted
1470072186148900864,1469777002190233604,retweeted
1470072181686108162,1469777002190233604,retweeted
1470072173821759491,1469777002190233604,retweeted
1470072159997411340,1469777002190233604,retweeted
1470072100824117256,1469777002190233604,retweeted
1470072041940340742,1469777002190233604,retweeted
1470072038563872776,1469777002190233604,retweeted
1470072026719133698,1469754493730492423,retweeted
1470071976521654278,1469643269579677696,replied_to
1470071951800606724,1469706943967203334,quoted
1470071950634487810,1469777002190233604,retweeted
1470071936529182721,1469777002190233604,retweeted
1470071912898387970,1469777002190233604,retweeted
1470071828286685184,1469815634573905925,retweeted
1470071820460122116,1469611865802264577,retweeted
1470071802810535946,1469777002190233604,retweeted
1470071801703067648,1469777002190233604,retweeted
1470071794199576584,1469777002190233604,retweeted
1470071788877107204,1469777002190233604,retweeted
1470071785152557065,1469777002190233604,retweeted
1470071764998832137,1469777002190233604,retweeted
1470071764386471943,1469777002190233604,retweeted
1470071752852230145,1469777002190233604,retweeted
1470071738788552710,1469777002190233604,retweeted
1470071735278088198,1469777002190233604,retweeted
1470071732564541440,1469777002190233604,retweeted
1470071687702003715,1469777002190233604,retweeted
1470071680236077058,1469718107438530572,retweeted
1470071641937833986,1469777002190233604,retweeted
1470071635805802498,1469777002190233604,retweeted
1470071579585486856,1468610322630156291,retweeted
1470071558613917697,1469777002190233604,retweeted
1470071558215544843,1469815634573905925,retweeted
1470071552465063946,1469754493730492423,retweeted
1470071538015621128,1469104314887061504,retweeted
1470071530260287488,1469738110237958147,retweeted
1470071516834385922,1469777002190233604,retweeted
1470071514326261764,1469754493730492423,retweeted
1470071501697261569,1468910191395717121,retweeted
1470071497725288453,1469777002190233604,retweeted
1470071424593313794,1469777002190233604,retweeted
1470071419128197125,1469738110237958147,retweeted
1470071395719729154,1469777002190233604,retweeted
1470071384147730433,1469777002190233604,retweeted
1470071378573283329,1469738110237958147,retweeted
1470071365852008449,1469432406897831938,retweeted
1470071333899980800,1469777002190233604,retweeted
1470071330301087746,1469777002190233604,retweeted
1470071317626073088,1470070477527793665,retweeted
1470071287842177029,1469777002190233604,retweeted
1470071272101064718,1469777002190233604,retweeted
1470071242178715651,1292835744923430913,replied_to
1470071239003803657,1469417376231866375,retweeted
1470071230535540739,1469674281181368325,retweeted
1470071216593588226,1469432406897831938,retweeted
1470071214009982978,1469777002190233604,retweeted
1470071213951119361,1469735292110348293,quoted
1470071201393516544,1469702834899795974,retweeted
1470071188718239746,1469754493730492423,retweeted
1470071135370887183,1469777002190233604,retweeted
1470071088638054404,1469815634573905925,retweeted
1470071073416704000,1469777002190233604,retweeted
1470071071479107588,1469777002190233604,retweeted
1470071067746226177,1469031094842544141,retweeted
1470071052554412039,1469777002190233604,retweeted
1470071046548201480,1469871408561868800,retweeted
1470071020035866624,1469754493730492423,retweeted
1470070996614930437,1469777002190233604,retweeted
1470070983503536130,1469487003959902215,quoted
1470070976712876033,1469688814255890433,retweeted
1470070962620096525,1469777002190233604,retweeted
1470070930701443082,1468792016393879556,retweeted
1470070929963327493,1469738110237958147,retweeted
1470070901433675781,1469754493730492423,retweeted
1470070880784969728,1469687543612547074,retweeted
1470070872706666498,1469702834899795974,retweeted
1470070856386809856,1469432406897831938,replied_to
1470070851412320256,1469777002190233604,retweeted
1470070846316335109,1469777002190233604,retweeted
1470070821620273152,1469777002190233604,retweeted
1470070769627586562,1469777002190233604,retweeted
1470070755274670088,1469777002190233604,retweeted
1470070754221993988,1469438407294300168,replied_to
1470070752368025603,1469777002190233604,retweeted
1470070736496644099,1469611865802264577,retweeted
1470070710680883202,1469754493730492423,retweeted
1470070705421172743,1469777002190233604,retweeted
1470070701071781889,1469754493730492423,retweeted
1470070684231606277,1469754493730492423,retweeted
1470070681366761474,1469777002190233604,retweeted
1470070657908154368,1470070477527793665,retweeted
1470070631387439108,1469777002190233604,retweeted
1470070568133312516,1470067369586434049,retweeted
1470070544473239562,1469777002190233604,retweeted
1470070505109475328,1469738110237958147,retweeted
1470070488168742912,1468610322630156291,retweeted
1470070471550857220,1469777002190233604,retweeted
1470070466085744640,1469995062016806917,retweeted
1470070465758642180,1469815634573905925,retweeted
1470070459286888452,1469777002190233604,retweeted
1470070411115307008,1469777002190233604,retweeted
1470070404500926471,1469432406897831938,retweeted
1470070390768779279,1469674281181368325,retweeted
1470070358933970952,1469754493730492423,retweeted
1470070356694216704,1469738110237958147,retweeted
1470070333000593419,1469777002190233604,retweeted
1470070318442205188,1469777002190233604,retweeted
1470070297088962566,1469777002190233604,retweeted
1470070291334406156,1469777002190233604,retweeted
1470070291086860299,1469777002190233604,retweeted
1470070277220491265,1469432406897831938,retweeted
1470070267888037888,1469777002190233604,retweeted
1470070256798298120,1469738110237958147,retweeted
1470070251903725577,1470054401607938053,quoted
1470070249861132288,1469777002190233604,retweeted
1470070239954358275,1469777002190233604,retweeted
1470070224426717190,1469777002190233604,retweeted
1470070221419462656,1470064214295429123,quoted
1470070216453672961,1469815634573905925,retweeted
1470070213853036546,1465444502575984643,retweeted
1470070212703653890,1469432406897831938,retweeted
1470070148996423694,1469777002190233604,retweeted
1470070118864596994,1469777002190233604,retweeted
1470070111247740930,1469777002190233604,retweeted
1470070106797531139,1470066351649837056,retweeted
1470070102498422785,1469777002190233604,retweeted
1470070057321603079,1469777002190233604,retweeted
1470070033556647938,1469878846073839621,retweeted
1470069977713721347,1469777002190233604,retweeted
1470069965973860364,1469777002190233604,retweeted
1470069964057063430,1469432406897831938,retweeted
1470069940845690881,1469777002190233604,retweeted
1470069937842630665,1468664232640188424,retweeted
1470069885782958090,1469754493730492423,retweeted
1470069881009807361,1469738110237958147,retweeted
1470069863225901059,1469777002190233604,retweeted
1470069858037600261,1469777002190233604,retweeted
1470069855533600772,1469777002190233604,retweeted
1470069850185736192,1469777002190233604,retweeted
1470069848885637131,1469777002190233604,retweeted
1470069839700107281,1468792016393879556,retweeted
1470069836613095431,1469432406897831938,retweeted
1470069801225760775,1469777002190233604,retweeted
1470069791021047816,1469777002190233604,retweeted
1470069759416979459,1465444502575984643,retweeted
1470069730191069185,1470066351649837056,retweeted
1470069720380489731,1469777002190233604,retweeted
1470069659135324163,1470066351649837056,retweeted
1470069656526340096,1470035720899203075,retweeted
1470069654483726336,1469777002190233604,retweeted
1470069652634091523,1469777002190233604,retweeted
1470069647940755457,1469995062016806917,retweeted
1470069630836350976,1469702834899795974,retweeted
1470069613878784005,1469777002190233604,retweeted
1470069543523471364,1469487003959902215,replied_to
1470069528830824456,1468971196288880642,quoted
1470069523013419009,1469777002190233604,retweeted
1470069519578132480,1469997003224584194,retweeted
1470069501219725325,1469733882895417355,retweeted
1470069450154020874,1469417376231866375,retweeted
1470069416092057604,1469777002190233604,retweeted
1470069412757708804,1469777002190233604,retweeted
1470069379962482695,1469777002190233604,retweeted
1470069379089977350,1469777002190233604,retweeted
1470069371733114883,1469012358337073160,retweeted
1470069368474128390,1469777002190233604,retweeted
1470069365517307908,1469754493730492423,retweeted
1470069361926828035,1469777002190233604,retweeted
1470069336551280642,1469777002190233604,retweeted
1470069313071628293,1469565453357903872,retweeted
1470069290309230594,1470024590277496832,retweeted
1470069248819146758,1469777002190233604,retweeted
1470069230888370179,1469672117696626688,retweeted
1470069207110852616,1469777002190233604,retweeted
1470069200026746892,1469435154372472833,retweeted
1470069172507795458,1469777002190233604,retweeted
1470069166187163650,1469438039101517827,retweeted
1470069162282299399,1469878846073839621,retweeted
1470069152039772161,1470024590277496832,retweeted
1470069127704240131,1469777002190233604,retweeted
1470069124999036938,1469777002190233604,retweeted
1470069120955826180,1469432406897831938,retweeted
1470069116505673733,1469702834899795974,retweeted
1470069093835456513,1469733096043986955,retweeted
1470069087803949068,1469777002190233604,retweeted
1470069086411448322,1469738110237958147,retweeted
1470069082007478283,1469777002190233604,retweeted
1470069057726685192,1469777002190233604,retweeted
1470069046284541965,1469777002190233604,retweeted
1470069034393616384,1469449897678192642,retweeted
1470069005406904320,1470051815442063361,retweeted
1470069002751852550,1469777002190233604,retweeted
1470069000386191361,1469777002190233604,retweeted
1470068991515193352,1470057551924539398,replied_to
1470068966269747205,1469432406897831938,retweeted
1470068962679398407,1469777002190233604,retweeted
1470068949886906384,1469777002190233604,retweeted
1470068931922513927,1469777002190233604,retweeted
1470068927468384263,1469777002190233604,retweeted
1470068912637325312,1469777002190233604,retweeted
1470068907251748873,1469777002190233604,retweeted
1470068898485706757,1469777002190233604,retweeted
1470068870366973956,1469777002190233604,retweeted
1470068869566021637,1469990208041070592,replied_to
1470068865833082890,1469012072188944389,retweeted
1470068850779635714,1469777002190233604,retweeted
1470068847478595591,1469868349186260996,replied_to
1470068843649380353,1469738110237958147,retweeted
1470068831016009732,1469777002190233604,retweeted
1470068817502027784,1469777002190233604,retweeted
1470068804373946379,1469694796109430785,retweeted
1470068796731772933,1469777002190233604,retweeted
1470068793292603395,1469777002190233604,retweeted
1470068789974810631,1469777002190233604,retweeted
1470068781942722571,1470059087454945286,replied_to
1470068765333364742,1469777002190233604,retweeted
1470068748849537026,1469777002190233604,retweeted
1470068737877241863,1469754493730492423,retweeted
1470068721192509443,1469777002190233604,retweeted
1470068719351209988,1469878846073839621,retweeted
1470068713605013504,1469611865802264577,retweeted
1470068708710051841,1469302882981789702,retweeted
1470068706617212929,1469777002190233604,retweeted
1470068702448168962,1469754493730492423,retweeted
1470068687612915718,1469393956819677191,retweeted
1470068679983484938,1469871408561868800,retweeted
1470068668180615175,1469777002190233604,retweeted
1470068637352480776,1469777002190233604,retweeted
1470068621909106693,1469777002190233604,retweeted
1470068613101010950,1469777002190233604,retweeted
1470068600388169758,1469777002190233604,retweeted
1470068598777561100,1469777002190233604,retweeted
1470068559518879754,1469777002190233604,retweeted
1470068550765322246,1469432406897831938,retweeted
1470068547258699777,1469777002190233604,retweeted
1470068504510484482,1469777002190233604,retweeted
1470068500496625666,1469777002190233604,retweeted
1470068469609598976,1470060797955039234,retweeted
1470068445047758851,1469878846073839621,retweeted
1470068435812073473,1469777002190233604,retweeted
1470068419512971269,1469777002190233604,retweeted
1470068417445126147,1468664232640188424,retweeted
1470068405587922948,1469777002190233604,retweeted
1470068393994768388,1469733882895417355,retweeted
1470068393130840067,1469777002190233604,retweeted
1470068391339872257,1469754493730492423,retweeted
1470068379901906946,1469733882895417355,retweeted
1470068371798380545,1469754493730492423,retweeted
1470068357550456838,1469777002190233604,retweeted
1470068328173604865,1470051815442063361,retweeted
1470068300281364482,1469777002190233604,retweeted
1470068289967726598,1469411629133668364,retweeted
1470068287362846722,1469777002190233604,retweeted
1470068274943516674,1469777002190233604,retweeted
1470068256555868163,1469777002190233604,retweeted
1470068253431107585,1469777002190233604,retweeted
1470068246816641041,1469878846073839621,retweeted
1470068217078947841,1468478177823576068,retweeted
1470068207776059397,1469777002190233604,retweeted
1470068183591702535,1469777002190233604,retweeted
1470068182341898241,1469777002190233604,retweeted
1470068164528537600,1469777002190233604,retweeted
1470068115836862464,1469738110237958147,retweeted
1470068064548917248,1469777002190233604,retweeted
1470068002775306246,1469777002190233604,retweeted
1470067987382165505,1469777002190233604,retweeted
1470067865533366275,1469738110237958147,retweeted
1470067860785483780,1469754493730492423,retweeted
1470067857283158016,1469777002190233604,retweeted
1470067856478031872,1469777002190233604,retweeted
1470067820700573701,1468756864884162563,retweeted
1470067812932587527,1469777002190233604,retweeted
1470067787985006592,1469777002190233604,retweeted
1470067777629306880,1469777002190233604,retweeted
1470067765478555650,1469815634573905925,retweeted
1470067755214938124,1469777002190233604,retweeted
1470067720481869827,1469815634573905925,retweeted
1470067709450858499,1470024590277496832,retweeted
1470067683186012161,1470060495075954690,retweeted
1470067676504473606,1469777002190233604,retweeted
1470067656959086600,1469777002190233604,retweeted
1470067636838940673,1469754493730492423,retweeted
1470067606967181319,1469777002190233604,retweeted
1470067603385290763,1469781621314363393,retweeted
1470067583080714240,1469007133396156416,retweeted
1470067582392803335,1470054401607938053,retweeted
1470067565775003654,1469777002190233604,retweeted
1470067542244868096,1469777002190233604,retweeted
1470067531931074573,1469738110237958147,retweeted
1470067526616944644,1469724461192593416,replied_to
1470067523756302340,1469777002190233604,retweeted
1470067519528521729,1469777002190233604,retweeted
1470067430055571463,1470064305831923712,replied_to
1470067423835475970,1469702834899795974,retweeted
1470067410212376584,1469777002190233604,retweeted
1470067407486177283,1469777002190233604,retweeted
1470067404956835840,1469777002190233604,retweeted
1470067384639709185,1469777002190233604,retweeted
1470067369586434049,1469565453357903872,quoted
1470067316348096514,1468286938482307077,retweeted
1470067300376190982,1469777002190233604,retweeted
1470067275784982533,1469777002190233604,retweeted
1470067249008496654,1469777002190233604,retweeted
1470067245896421381,1468327533200482313,retweeted
1470067235095908353,1469777002190233604,retweeted
1470067232122277893,1469777002190233604,retweeted
1470067220298584069,1469777002190233604,retweeted
1470067193219932167,1469777002190233604,retweeted
1470067147573399552,1469777002190233604,retweeted
1470067143794323460,1469702834899795974,retweeted
1470067130288812036,1469393956819677191,retweeted
1470067121526824960,1469777002190233604,retweeted
1470067109032075264,1469777002190233604,retweeted
1470067095316701192,1468756864884162563,retweeted
1470067094486061059,1469707535376650242,retweeted
1470067067411783687,1469777002190233604,retweeted
1470067047753203713,1470066351649837056,retweeted
1470066969516949524,1469738110237958147,retweeted
1470066966169677826,1469777002190233604,retweeted
1470066954593468419,1469777002190233604,retweeted
1470066934557388815,1469777002190233604,retweeted
1470066917998219270,1469611865802264577,retweeted
1470066894178766865,1469777002190233604,retweeted
1470066889489620993,1469777002190233604,retweeted
1470066869382131713,1469777002190233604,retweeted
1470066850063171589,1469777002190233604,retweeted
1470066839434768388,1469777002190233604,retweeted
1470066786045468672,1469777002190233604,retweeted
1470066776146956295,1469777002190233604,retweeted
1470066768475533315,1469733096043986955,retweeted
1470066766768480260,1469738110237958147,retweeted
1470066739618717705,1469777002190233604,retweeted
1470066725249036291,1468792016393879556,retweeted
1470066709281357826,1469777002190233604,retweeted
1470066709268774922,1469777002190233604,retweeted
1470066703966953476,1469754493730492423,retweeted
1470066697629491203,1469777002190233604,retweeted
1470066678138605571,1469777002190233604,retweeted
1470066667430555648,1469738110237958147,retweeted
1470066649046958086,1469777002190233604,retweeted
1470066647079735305,1469754493730492423,retweeted
1470066646073044997,1469432406897831938,retweeted
1470066611516108800,1469777002190233604,retweeted
1470066586442776576,1469432406897831938,retweeted
1470066555136397314,1469031094842544141,retweeted
1470066540892635137,1469777002190233604,retweeted
1470066532113858562,1469777002190233604,retweeted
1470066513080168463,1469718107438530572,retweeted
1470066507782709249,1469777002190233604,retweeted
1470066480343511042,1469815634573905925,retweeted
1470066470470234112,1468756864884162563,retweeted
1470066437733687304,1468664232640188424,retweeted
1470066437549006850,1468792016393879556,retweeted
1470066433522601994,1470066351649837056,retweeted
1470066380254887946,1469754493730492423,retweeted
1470066377797115913,1469777002190233604,retweeted
1470066278484357121,1469777002190233604,retweeted
1470066251368214537,1469777002190233604,retweeted
1470066174838906886,1469777002190233604,retweeted
1470066156031537154,1469754493730492423,retweeted
1470066155314368514,1469777002190233604,retweeted
1470066144660836352,1469777002190233604,retweeted
1470066143100424193,1469754493730492423,retweeted
1470066099999891457,1469777002190233604,retweeted
1470066091133128708,1469777002190233604,retweeted
1470066060657369088,1469893120112267267,quoted
1470066038465175556,1469777002190233604,retweeted
1470066020287016964,1469777002190233604,retweeted
1470066001572253700,1470060495075954690,retweeted
1470065998405513218,1469651615091208193,retweeted
1470065994727047169,1469735292110348293,retweeted
1470065993942646791,1469754493730492423,retweeted
1470065956869320709,1469777002190233604,retweeted
1470065885918363648,1469777002190233604,retweeted
1470065866792321024,1470065769975205891,retweeted
1470065850749173769,1469718107438530572,retweeted
1470065841936945154,1469815634573905925,retweeted
1470065827047219202,1469754493730492423,retweeted
1470065812157333511,1469815634573905925,retweeted
1470065773611610112,1469777002190233604,retweeted
1470065732725747715,1469688814255890433,retweeted
1470065716338569224,1469432406897831938,retweeted
1470065711745802242,1469777002190233604,retweeted
1470065691978043397,1469777002190233604,retweeted
1470065685892055050,1469754493730492423,retweeted
1470065677230690305,1469886493988737026,retweeted
1470065673443364869,1469718107438530572,retweeted
1470065649359601668,1469738110237958147,retweeted
1470065638634835987,1469777002190233604,retweeted
1470065622402826240,1469738110237958147,retweeted
1470065605604741122,1469777002190233604,retweeted
1470065550906769411,1469873978412085248,retweeted
1470065521366343685,1470057102718783491,retweeted
1470065462172131334,1469815634573905925,retweeted
1470065455729623046,1469777002190233604,retweeted
1470065446963585027,1469738110237958147,retweeted
1470065424129839106,1469777002190233604,retweeted
1470065418932916225,1469777002190233604,retweeted
1470065394874470405,1469777002190233604,retweeted
1470065376532656129,1470065374284582912,replied_to
1470065360934166537,1469777002190233604,retweeted
1470065359067627522,1469031094842544141,retweeted
1470065299785498633,1468726777577099264,retweeted
1470065297814179842,1469031094842544141,retweeted
1470065297340223496,1469777002190233604,retweeted
1470065290478301184,1469031094842544141,retweeted
1470065265639628802,1469995062016806917,retweeted
1470065263731167232,1464601680935333899,retweeted
1470065257183793152,1469777002190233604,retweeted
1470065228842999816,1469754493730492423,retweeted
1470065226091425794,1469738110237958147,retweeted
1470065225240133635,1465444502575984643,retweeted
1470065211851694081,1469777002190233604,retweeted
1470065179245301769,1469777002190233604,retweeted
1470065160282947587,1469738110237958147,retweeted
1470065157573210118,1469815634573905925,retweeted
1470065152691216386,1469777002190233604,retweeted
1470065151449571331,1468937072295612418,retweeted
1470065106096734210,1468792016393879556,retweeted
1470065084441382915,1469777002190233604,retweeted
1470065073834057730,1469417376231866375,retweeted
1470065030876041216,1470035931004641285,retweeted
1470064993047662598,1469777002190233604,retweeted
1470064969387589636,1470033890777702408,retweeted
1470064965201674248,1469611865802264577,retweeted
1470064921052434448,1469777002190233604,retweeted
1470064891092422662,1469777002190233604,retweeted
1470064879369605120,1469733096043986955,retweeted
1470064861639892995,1468756864884162563,retweeted
1470064846410592270,1469754493730492423,retweeted
1470064819634012162,1469777002190233604,retweeted
1470064792471838722,1468792016393879556,retweeted
