tweet_id,hashtag
1469094666427637772,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469094666427637772,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469094666427637772,"[{'end': 89, 'start': 74, 'tag': 'KelloggsStrike'}, {'end': 99, 'start': 90, 'tag': 'pringles'}, {'end': 109, 'start': 100, 'tag': 'poptarts'}, {'end': 122, 'start': 110, 'tag': 'unionstrong'}]"
1469094618973327364,"[{'end': 148, 'start': 132, 'tag': 'BoycottKelloggs'}]"
1469094582793162759,"[{'end': 161, 'start': 146, 'tag': 'KelloggsStrike'}]"
1469094522860625920,"[{'end': 156, 'start': 140, 'tag': 'BoycottKelloggs'}]"
1469094221055344643,"[{'end': 227, 'start': 211, 'tag': 'BoycottKelloggs'}]"
1469093816099614723,"[{'end': 33, 'start': 17, 'tag': 'boycottKelloggs'}, {'end': 53, 'start': 35, 'tag': 'BoycottKelloggsUS'}]"
1469093816099614723,"[{'end': 33, 'start': 17, 'tag': 'boycottKelloggs'}, {'end': 53, 'start': 35, 'tag': 'BoycottKelloggsUS'}]"
1469093721090232320,"[{'end': 54, 'start': 42, 'tag': 'UnionStrong'}, {'end': 73, 'start': 57, 'tag': 'BoycottKelloggs'}]"
1469093721090232320,"[{'end': 54, 'start': 42, 'tag': 'UnionStrong'}, {'end': 73, 'start': 57, 'tag': 'BoycottKelloggs'}]"
1469093379149426692,"[{'end': 13, 'start': 0, 'tag': 'supportlabor'}, {'end': 28, 'start': 14, 'tag': 'KnowYourWorth'}, {'end': 44, 'start': 29, 'tag': 'KelloggsStrike'}]"
1469093379149426692,"[{'end': 13, 'start': 0, 'tag': 'supportlabor'}, {'end': 28, 'start': 14, 'tag': 'KnowYourWorth'}, {'end': 44, 'start': 29, 'tag': 'KelloggsStrike'}]"
1469093379149426692,"[{'end': 13, 'start': 0, 'tag': 'supportlabor'}, {'end': 28, 'start': 14, 'tag': 'KnowYourWorth'}, {'end': 44, 'start': 29, 'tag': 'KelloggsStrike'}]"
1469093342558359553,"[{'end': 122, 'start': 106, 'tag': 'boycottKelloggs'}]"
1469093305501851651,"[{'end': 129, 'start': 113, 'tag': 'BoycottKelloggs'}]"
1469093279052537856,"[{'end': 17, 'start': 8, 'tag': 'kelloggs'}, {'end': 33, 'start': 18, 'tag': 'KelloggsStrike'}]"
